family,t_knee,seed,spectral_gap_ratio,qbe_total,qbe_high_bands,final_loss,train_time_s
SBM(q=0.01),0.05,0,0.06281307913616879,0.20110217180167123,0.04516829151414585,1.5647134121973068,78.63470363616943
SBM(q=0.01),0.05,1,0.06281307913616879,0.20214478218440313,0.06731123271408362,9.809351060073823,77.94399642944336
SBM(q=0.01),0.05,2,0.06281307913616879,0.3336790016759806,0.08479061985250307,20.007291479501873,79.1345329284668
SBM(q=0.01),0.05,3,0.06281307913616879,0.13423137328554996,0.032110458247862426,1.8936500325798988,77.99293971061707
SBM(q=0.01),0.05,4,0.06281307913616879,0.19941552139275745,0.05378801089640425,2.7917436715215445,77.92060923576355
SBM(q=0.01),0.1,0,0.06281307913616879,0.19976173278491716,0.04489028315423848,1.5649352124892175,77.57642245292664
SBM(q=0.01),0.1,1,0.06281307913616879,0.2019209356251754,0.06710964530483936,9.809256297070533,76.85337996482849
SBM(q=0.01),0.1,2,0.06281307913616879,0.3284307879792741,0.08434103993669324,20.007447800366208,76.52179408073425
SBM(q=0.01),0.1,3,0.06281307913616879,0.1341309602100073,0.03207667459345029,1.8934884804766625,77.51011109352112
SBM(q=0.01),0.1,4,0.06281307913616879,0.20225891963459025,0.053792334070285844,2.791740613989532,77.92473888397217
SBM(q=0.01),0.15,0,0.06281307913616879,0.20018246128926276,0.044986785064087244,1.5649692581500858,78.31441259384155
SBM(q=0.01),0.15,1,0.06281307913616879,0.20210092475922592,0.06725871791566493,9.809428481152281,77.12227869033813
SBM(q=0.01),0.15,2,0.06281307913616879,0.3272822656194358,0.08444438825123031,20.007201737724245,76.6862690448761
SBM(q=0.01),0.15,3,0.06281307913616879,0.13382065449786776,0.03198258556260831,1.8934473982080817,76.66226649284363
SBM(q=0.01),0.15,4,0.06281307913616879,0.2027236754980105,0.053701341051055625,2.792008752003312,76.10736584663391
SBM(q=0.01),0.2,0,0.06281307913616879,0.19996204132078704,0.044961819464948885,1.5650433122646064,75.36152338981628
SBM(q=0.01),0.2,1,0.06281307913616879,0.20180560382873713,0.06726895407995137,9.809138535754755,75.32053780555725
SBM(q=0.01),0.2,2,0.06281307913616879,0.328554678710732,0.08447336443749645,20.006936684018,76.17207670211792
SBM(q=0.01),0.2,3,0.06281307913616879,0.13379983392537856,0.03200232675750722,1.8934348991606385,75.56275248527527
SBM(q=0.01),0.2,4,0.06281307913616879,0.20322742581493716,0.05370710462631344,2.792151848785579,75.4452965259552
SBM(q=0.01),0.3,0,0.06281307913616879,0.19804397095930437,0.04461846277685436,1.5652134402189404,75.13904809951782
SBM(q=0.01),0.3,1,0.06281307913616879,0.20253119975741368,0.06751863783983787,9.809636213351041,74.0356388092041
SBM(q=0.01),0.3,2,0.06281307913616879,0.3321063010156059,0.0844336213219794,20.006490961182863,73.91709566116333
SBM(q=0.01),0.3,3,0.06281307913616879,0.13376697584080938,0.032028057715853216,1.893445735797286,74.1921157836914
SBM(q=0.01),0.3,4,0.06281307913616879,0.2052793255832427,0.05365465922168848,2.792166783940047,75.30128073692322
SBM(q=0.05),0.05,0,0.2910071257977564,1.0322059425483014,0.2138787279277303,1.646816406166181,79.40472102165222
SBM(q=0.05),0.05,1,0.2910071257977564,0.5040464879462734,0.1076686855279294,9.887734855059534,80.77187466621399
SBM(q=0.05),0.05,2,0.2910071257977564,0.07588555201334195,0.032183040059513425,20.16626928257756,79.97360038757324
SBM(q=0.05),0.05,3,0.2910071257977564,0.11137927201942364,0.025598912305016847,1.9705158567521721,80.14814066886902
SBM(q=0.05),0.05,4,0.2910071257977564,0.2433577807332008,0.06785288216245408,2.937133769970387,80.40645551681519
SBM(q=0.05),0.1,0,0.2910071257977564,1.0314338456925256,0.2137148972760671,1.6472663097083569,79.59234189987183
SBM(q=0.05),0.1,1,0.2910071257977564,0.49013066845139747,0.1043544927969473,9.887975177029148,80.3159818649292
SBM(q=0.05),0.1,2,0.2910071257977564,0.07647969596499006,0.03232771510598224,20.166080988245085,78.5877377986908
SBM(q=0.05),0.1,3,0.2910071257977564,0.10619438070117361,0.02511527557482287,1.9701021809596568,78.63689756393433
SBM(q=0.05),0.1,4,0.2910071257977564,0.2405455087811418,0.06744026677443252,2.9371479228138924,80.44726824760437
SBM(q=0.05),0.15,0,0.2910071257977564,1.0305688288781578,0.21354119941109811,1.6473893783986568,78.42741417884827
SBM(q=0.05),0.15,1,0.2910071257977564,0.5186026515857068,0.11067780098417225,9.88767864718102,78.81537532806396
SBM(q=0.05),0.15,2,0.2910071257977564,0.07889774009984299,0.03288866518218546,20.16585182514973,78.07066559791565
SBM(q=0.05),0.15,3,0.2910071257977564,0.10495120186269741,0.025085457892601165,1.9700340400449932,78.5669493675232
SBM(q=0.05),0.15,4,0.2910071257977564,0.24353081477434194,0.0678945823430628,2.9373774544801563,78.8245747089386
SBM(q=0.05),0.2,0,0.2910071257977564,1.0297629589181865,0.21335281779865117,1.6478007689584047,78.50554203987122
SBM(q=0.05),0.2,1,0.2910071257977564,0.47444276006357655,0.10099193642890121,9.886080744676292,77.47755837440491
SBM(q=0.05),0.2,2,0.2910071257977564,0.07809693991356675,0.03271258593201037,20.16603256808594,78.54030108451843
SBM(q=0.05),0.2,3,0.2910071257977564,0.10490578325264496,0.02517092640748094,1.9699093541130424,78.85427165031433
SBM(q=0.05),0.2,4,0.2910071257977564,0.241504614045929,0.06758521708187148,2.9375398671254516,78.48578262329102
SBM(q=0.05),0.3,0,0.2910071257977564,1.0306256398179297,0.21349920285606822,1.6481007875408977,76.18012285232544
SBM(q=0.05),0.3,1,0.2910071257977564,0.5237969512243514,0.1122388980144263,9.885044820606709,77.0316514968872
SBM(q=0.05),0.3,2,0.2910071257977564,0.081610786999708,0.03330716376806253,20.16530936351046,75.87980580329895
SBM(q=0.05),0.3,3,0.2910071257977564,0.11326580974096709,0.025429813603808006,1.9697981320787221,75.97205352783203
SBM(q=0.05),0.3,4,0.2910071257977564,0.2434957926151904,0.0678508779420363,2.9375040302984416,76.64445161819458
SBM(q=0.1),0.05,0,0.4579192147867045,0.09506389202062002,0.027017831703377765,1.6797351951245219,77.99160718917847
SBM(q=0.1),0.05,1,0.4579192147867045,0.05984730397332594,0.01628525112409117,9.906130528077483,79.35493063926697
SBM(q=0.1),0.05,2,0.4579192147867045,0.11957321364000088,0.03485905829194324,20.237084010615945,79.2640860080719
SBM(q=0.1),0.05,3,0.4579192147867045,0.13082551239951323,0.033431245188266345,2.000021300278604,78.3498375415802
SBM(q=0.1),0.05,4,0.4579192147867045,0.094160666516701,0.03886432977848109,2.9533834396861494,78.38139224052429
SBM(q=0.1),0.1,0,0.4579192147867045,0.09563392270520739,0.02598632679331609,1.6791487904265523,78.39451694488525
SBM(q=0.1),0.1,1,0.4579192147867045,0.034164685998288334,0.010340201216082312,9.918015633709729,77.6759421825409
SBM(q=0.1),0.1,2,0.4579192147867045,0.19519551605110416,0.045525386796752734,20.233404249418527,77.55603504180908
SBM(q=0.1),0.1,3,0.4579192147867045,0.15737972733378178,0.042384527174841764,2.0040785679593682,78.23154401779175
SBM(q=0.1),0.1,4,0.4579192147867045,0.09694740509026825,0.03356361093880772,2.9511290774680674,78.25531435012817
SBM(q=0.1),0.15,0,0.4579192147867045,0.06376702023859883,0.02443152880446508,1.681506175082177,77.57781410217285
SBM(q=0.1),0.15,1,0.4579192147867045,0.04133495189106449,0.011506932183575076,9.909609120339155,78.2281744480133
SBM(q=0.1),0.15,2,0.4579192147867045,0.12032224377976604,0.03599391695103733,20.23501131683588,76.5974509716034
SBM(q=0.1),0.15,3,0.4579192147867045,0.22462046516034784,0.05744436092892979,2.004746964201331,77.45476460456848
SBM(q=0.1),0.15,4,0.4579192147867045,0.15799910287080582,0.04410568917271107,2.9540841744747013,77.3601405620575
SBM(q=0.1),0.2,0,0.4579192147867045,0.0822648247163085,0.026233480900238672,1.6788640064187348,76.30074548721313
SBM(q=0.1),0.2,1,0.4579192147867045,0.039185806895000695,0.011179020259253894,9.912670908961445,76.90268802642822
SBM(q=0.1),0.2,2,0.4579192147867045,0.10789955032190209,0.034130058283065354,20.232113185338676,76.2611813545227
SBM(q=0.1),0.2,3,0.4579192147867045,0.4126438358613617,0.09092658654563567,2.003164243651554,77.17627620697021
SBM(q=0.1),0.2,4,0.4579192147867045,0.1780502273907229,0.046454212673179465,2.9533449371811002,77.02806615829468
SBM(q=0.1),0.3,0,0.4579192147867045,0.1295500324261243,0.030311117634212313,1.6817023355979472,74.20574474334717
SBM(q=0.1),0.3,1,0.4579192147867045,0.03356156301570575,0.011619004359761133,9.910736983641982,75.2246675491333
SBM(q=0.1),0.3,2,0.4579192147867045,0.13539381597915578,0.036867848478949784,20.22953277360648,75.54213833808899
SBM(q=0.1),0.3,3,0.4579192147867045,0.16113414928494166,0.044756392764012026,2.0006561768241227,74.62455224990845
SBM(q=0.1),0.3,4,0.4579192147867045,0.135962358634659,0.044924563813656046,2.9531867599580437,75.40593838691711
BA(m=2),0.05,0,0.10265307881940859,0.48117147722059017,0.10184487073094925,1.2354666844476014,81.56212139129639
BA(m=2),0.05,1,0.10265307881940859,0.4159916648287545,0.09919623814541778,9.146590016083792,81.69431376457214
BA(m=2),0.05,2,0.10265307881940859,0.8723690698726757,0.12893889123917293,19.292692553950474,81.76015424728394
BA(m=2),0.05,3,0.10265307881940859,0.5731296275606345,0.09650341316520525,1.441425364697352,81.85689115524292
BA(m=2),0.05,4,0.10265307881940859,0.47628048599329786,0.09441789527185768,2.1937826541252434,82.15599989891052
BA(m=2),0.1,0,0.10265307881940859,0.48368709913933333,0.10207117921573186,1.2356124287471175,81.56330347061157
BA(m=2),0.1,1,0.10265307881940859,0.4150144855927459,0.09915907969106816,9.146116441348568,80.38105511665344
BA(m=2),0.1,2,0.10265307881940859,0.873622861601254,0.12903005563597264,19.29217893141322,79.68144369125366
BA(m=2),0.1,3,0.10265307881940859,0.5661466740833511,0.09588751319674366,1.4413628880865872,79.77676916122437
BA(m=2),0.1,4,0.10265307881940859,0.47407928053793297,0.09423750214536038,2.193495996296406,80.59036350250244
BA(m=2),0.15,0,0.10265307881940859,0.48119818784880625,0.10187692372972587,1.2359640346840024,80.44856595993042
BA(m=2),0.15,1,0.10265307881940859,0.4118352979701767,0.09884367322366584,9.145937209948897,80.56399393081665
BA(m=2),0.15,2,0.10265307881940859,0.8801751409477051,0.12914846788029163,19.296136324759573,79.200523853302
BA(m=2),0.15,3,0.10265307881940859,0.5595290651879423,0.09542110052319022,1.4415369119960815,80.49948048591614
BA(m=2),0.15,4,0.10265307881940859,0.4721702477156681,0.09407336003227997,2.1934846686199307,79.19796323776245
BA(m=2),0.2,0,0.10265307881940859,0.4789369404434023,0.10155392543653344,1.2360250859055668,77.99936652183533
BA(m=2),0.2,1,0.10265307881940859,0.4141998883830237,0.09907574553551127,9.145969867706299,78.11554884910583
BA(m=2),0.2,2,0.10265307881940859,0.8700810965893413,0.12845408028168412,19.294917108258232,78.30516505241394
BA(m=2),0.2,3,0.10265307881940859,0.5586485935628833,0.09517903735730643,1.441560824168846,78.60624265670776
BA(m=2),0.2,4,0.10265307881940859,0.47052092302609244,0.09392460333645335,2.1934126997366548,79.15969514846802
BA(m=2),0.3,0,0.10265307881940859,0.48257124254427136,0.10185863131504355,1.2364016440697014,77.24179768562317
BA(m=2),0.3,1,0.10265307881940859,0.4130443934133377,0.09892432315647204,9.14528060471639,77.29487657546997
BA(m=2),0.3,2,0.10265307881940859,0.8760860466155369,0.128585529317898,19.29432560992427,78.24065041542053
BA(m=2),0.3,3,0.10265307881940859,0.5564952409557499,0.09486867757727847,1.4418434251565486,77.14048409461975
BA(m=2),0.3,4,0.10265307881940859,0.4668067126471468,0.093559543347654,2.1931102569215,76.7896716594696
