family,t_knee,seed,spectral_gap_ratio,qbe_total,qbe_high_bands,final_loss,train_time_s
BA(m=2),0.1,0,0.10265307881940859,0.15449450478762683,0.006845658803414516,412.8402836427558,83.63798642158508
BA(m=2),0.1,1,0.10265307881940859,0.1619183153456528,0.006679381165084658,137.37397591024637,81.51551842689514
BA(m=2),0.1,2,0.10265307881940859,0.12385291824151817,0.008215455252836956,55.16789155313745,83.8577070236206
BA(m=2),0.15,0,0.10265307881940859,0.1544849474932788,0.006846451000481994,412.84004500927404,80.93104124069214
BA(m=2),0.15,1,0.10265307881940859,0.16182750509796326,0.006683824362823403,137.3742673303932,81.75586104393005
BA(m=2),0.15,2,0.10265307881940859,0.12388038905377556,0.008213382771081567,55.167859649285674,81.72849702835083
BA(m=2),0.2,0,0.10265307881940859,0.15447429779590904,0.006847050464144544,412.8401093087159,80.62782692909241
BA(m=2),0.2,1,0.10265307881940859,0.16174122729843088,0.0066878039587323435,137.37418230436742,81.73197031021118
BA(m=2),0.2,2,0.10265307881940859,0.12388765792350465,0.00821174252243293,55.167815496446565,80.17564868927002
BA(m=2),0.3,0,0.10265307881940859,0.15440629623030444,0.006849495477949005,412.84021985018626,78.56933546066284
BA(m=2),0.3,1,0.10265307881940859,0.16166006843134856,0.006690710680293288,137.37376553565264,78.63258028030396
BA(m=2),0.3,2,0.10265307881940859,0.12386093397406792,0.008209925742505711,55.16770660900511,79.92286610603333
BA(m=5),0.05,0,0.2804668401924159,0.30059690533711253,0.002053581746567123,413.16404785891064,81.3618175983429
BA(m=5),0.05,1,0.2804668401924159,0.2660724047258316,0.005802924903669541,137.66421478427947,81.4509015083313
BA(m=5),0.05,2,0.2804668401924159,0.16654929529179155,0.01763182064824802,55.76212321780622,80.56798219680786
BA(m=5),0.1,0,0.2804668401924159,0.3013327244321081,0.0020178010538833982,413.1639951206744,81.1604335308075
BA(m=5),0.1,1,0.2804668401924159,0.2662119916393144,0.005794878344689085,137.66532982513309,80.28648447990417
BA(m=5),0.1,2,0.2804668401924159,0.1665368883148749,0.017638074435193975,55.76155912945978,79.79549932479858
BA(m=5),0.15,0,0.2804668401924159,0.30152250457037943,0.0020084230619394497,413.16415293351747,79.05761480331421
BA(m=5),0.15,1,0.2804668401924159,0.2661126776265673,0.005804272799926704,137.6657013706863,80.08313989639282
BA(m=5),0.15,2,0.2804668401924159,0.16651269500479632,0.017643556188116055,55.76131266518496,80.06723356246948
BA(m=5),0.2,0,0.2804668401924159,0.30193615426030745,0.001987492534136396,413.1644464847632,80.0452184677124
BA(m=5),0.2,1,0.2804668401924159,0.2659044007522218,0.005823431072371816,137.66596930287778,80.06301665306091
BA(m=5),0.2,2,0.2804668401924159,0.16652103384671318,0.017634310086188924,55.761242976179346,78.69035840034485
BA(m=5),0.3,0,0.2804668401924159,0.3017754455671118,0.001996269660721618,413.16512060398236,76.70575189590454
